previous_snod,previous_snod_delta,previous_3d_precip,day_mean_temp,day_max_temp,day_min_temp,day_total_solar,day_pressure,day_rel_humidity,day_precip,dav_avg_wind_speed,day_max_wind_speed,snod_delta,pai_mean,pai_sd,rumple,height_max,height_mean,height_95pct,canopy_relief_ratio,entropy,pct_conifer,ndvi_total_mean,ndvi_con_mean,vertical_gap_fraction,Elevation
9.8714,2.0,18.3000002726912,-9.29332940141362,-7.15999603629115,-10.459996085465,1134.00001689792,90447.9166666667,100.0,0.0,6.96205764437013,10.429285845234,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
8.8714,-1.0,10.6000001579523,-9.00166273040079,-4.85999600201848,-11.4599961003661,1758.90002620965,90776.6666666667,96.0995393916944,0.0,3.09492247493954,7.4946648806999,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
8.8714,0.0,1.10000001639128,-7.42666270693146,-5.35999600946906,-9.25999606758359,1660.80002474785,90885.4166666667,99.7696177638229,0.0,5.47444605941867,12.9495175584865,-3.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
5.8714,-3.0,0.600000008940697,-1.94332929189009,3.24000411868093,-7.75999604523184,806.600012019277,88182.9166666667,100.0,76.9000011458993,15.9236440552132,22.8319954348268,2.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
7.8714,2.0,0.0,-19.2391628829514,-10.2599960824847,-21.5599962508679,1038.90001548082,87106.6666666667,92.5241377083205,12.0000001788139,12.8429894289082,15.1644322957815,-2.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
5.8714,-2.0,76.9000011458993,-17.5349961908907,-13.3599961286783,-20.1599962300062,691.700010307133,88032.0833333333,93.9240283688872,0.0,11.7281571302648,14.2341141641568,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
4.8714,-1.0,88.9000013247132,-13.4599961301685,-12.0599961093068,-14.5599961465597,1177.60001754761,89220.0,99.5261092262553,1.10000001639128,9.82563762454199,11.9920808989046,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
3.8714,-1.0,88.9000013247132,-12.5849961171299,-11.6599961033464,-13.2599961271882,787.400011733174,89807.5,100.0,1.60000002384186,7.30645236929055,10.1316337803539,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
3.8714,0.0,13.1000001952052,-9.58499607242646,-6.35999602437022,-11.5599961018563,682.300010167062,90089.5833333333,100.0,0.300000004470348,6.54996733910018,9.70051559477116,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
0.8714,1.0,0.300000004470348,1.21083742177732,6.44000416636464,-4.75999600052836,1327.30001977831,89140.0,100.0,15.6000002324581,9.03563107814529,13.4082066421226,,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
0.8714,1.0,3.30000004917383,-11.0141627603894,-6.55999602735045,-15.3599961584807,2073.50003089756,89307.9166666667,99.2608642054161,5.80000008642673,7.59728931758407,11.1521300076046,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
2.7714,2.9,7.90000011771917,-10.3724960841611,-9.3599960690737,-11.4599961003661,855.400012746453,89179.1666666667,94.5416968984468,0.0,9.1771585078527,10.6301459711362,0.1,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
2.8714,0.1,23.7000003531575,-9.51832940476639,-5.05999600499871,-11.4599961003661,2609.70003888756,89945.0,83.1159310083078,0.0,9.950064538313,11.8827607990773,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
2.8714,0.0,23.7000003531575,-6.66832936229808,-4.05999599009755,-8.75999606013301,1519.90002264827,89662.9166666667,62.4096696701693,0.0,9.91505729155122,12.8249758246121,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
2.8714,0.0,21.6000003218651,-3.91416265459113,-0.759995940923716,-7.25999603778126,2417.90003602952,88760.8333333333,67.7782327484713,0.0,5.93402651277922,11.4140266287865,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
1.8714,-1.0,0.0,-1.96832929226262,0.0400040709972131,-4.65999599903824,807.600012034178,88678.3333333333,100.0,0.400000005960464,5.44388392036921,10.3232748280782,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
0.8714,-1.0,0.0,-5.7433293485145,-2.85999597221615,-7.4599960407615,2423.00003610551,89525.8333333333,99.3392877983558,0.0,5.92266287247603,9.80051033684028,6.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
6.8714,6.0,0.400000005960464,-5.66832934739692,-4.3599959945679,-6.15999602138999,978.900014586747,88614.5833333333,100.0,16.9000002518296,6.80498269200245,11.0634535136098,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
6.8714,0.0,0.400000005960464,-8.27249605286869,-5.35999600946906,-11.1599960958958,2345.80003495514,89602.0833333333,100.0,0.400000005960464,2.99376287777671,7.15611637176038,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
6.8714,0.0,17.3000002577901,-8.81416272760682,-7.15999603629115,-9.9599960780144,2185.90003257245,89863.75,100.0,0.0,3.03845850709939,7.86447721360255,6.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
12.8714,6.0,17.3000002577901,-6.55999602735045,-5.05999600499871,-9.45999607056382,1235.60001841187,88849.1666666667,99.6402643438222,4.60000006854534,6.43835569743483,11.580155611929,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
12.8714,0.0,17.3000002577901,-8.09749605026099,-6.45999602586033,-9.55999607205393,927.600013822317,89187.9166666667,100.0,4.10000006109476,9.69783031053658,12.7318500160407,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
11.8714,-1.0,5.00000007450581,-9.52249607149514,-7.25999603778126,-11.7599961048365,1773.10002642125,90133.3333333333,97.0512655414948,1.80000002682209,6.22385151851439,12.7475489739352,3.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
14.8714,3.0,8.7000001296401,-5.86416268364839,-1.05999594539406,-11.359996098876,856.600012764335,88237.5,100.0,19.800000295043,9.60073784479659,14.7898616125696,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
13.8714,-1.0,10.5000001564622,-10.6141627544289,-6.35999602437022,-12.9599961227179,1816.40002706647,89219.1666666667,98.0227284176745,1.80000002682209,5.62413967504739,11.4529473896098,0.833333333333334,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
14.7047333333333,0.833333333333334,25.7000003829598,-7.39749603983017,-5.65999601393941,-8.75999606013301,1176.90001753718,89772.0833333333,100.0,1.50000002235174,9.98965312290773,15.0029999236221,-2.83333333333333,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
11.8714,-2.83333333333333,23.4000003486872,-5.63082934683812,-2.05999596029523,-8.25999605268242,1338.90001995116,90226.25,98.9349968863125,2.00000002980232,7.55270449044617,13.6062487672872,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
10.8714,-1.0,23.1000003442168,-7.34749603908512,-2.25999596327546,-11.2599960973859,1297.40001933277,89928.3333333333,92.9937054731581,1.20000001788139,4.17449450519237,9.40212755893714,2.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
12.8714,2.0,5.30000007897615,-13.9808294712628,-10.8599960914254,-17.9599961972237,2194.90003270656,89899.1666666667,87.7475802822673,0.800000011920929,6.22533595705828,10.6677084414369,0.25,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
13.1214,0.25,4.70000007003546,-17.6016628585508,-13.3599961286783,-20.7599962389469,2650.70003949851,89983.75,84.7634319223493,0.0,2.86332801887364,6.40000009536743,-0.25,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
12.8714,-0.25,4.00000005960464,-13.1058294582243,-9.55999607205393,-15.0599961540103,2045.60003048182,89557.9166666667,97.6531209608045,0.0,7.43007232739733,13.2382024921383,1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
13.8714,1.0,2.00000002980232,-23.139162941066,-10.3599960839749,-35.3599964565039,2655.8000395745,88662.0833333333,80.9778374620269,0.500000007450581,12.2932584200819,14.3892322995555,-4.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
9.8714,-4.0,0.800000011920929,-32.0974964078889,-21.3599962478876,-37.2599964848161,2990.60004456341,89810.8333333333,80.9744133982534,0.0,9.88295512609501,15.7952526866581,4.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
13.8714,4.0,0.500000007450581,-12.5266627829274,-5.75999601542952,-21.2599962463975,2652.50003952533,89709.1666666667,91.7419246091473,0.0,9.90077457900347,12.7062978405035,-2.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
11.8714,-2.0,0.500000007450581,-5.83082934981835,-3.85999598711732,-10.9599960929156,1943.40002895892,89742.5,98.4693150787183,0.0,7.54013602459289,9.03382545946996,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
11.8714,0.0,0.500000007450581,-7.83499604634943,-2.55999596774581,-12.3599961137772,3277.60004884005,90210.4166666667,67.2563767000286,0.0,6.47092505585739,14.7461861672948,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
11.8714,0.0,0.0,-4.4891626631593,-2.95999597370627,-5.55999601244929,1906.40002840757,89815.8333333333,100.0,0.600000008940697,8.6576676271175,14.0035711818177,-2.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
9.8714,-2.0,0.0,-3.90582932113362,-0.759995940923716,-5.95999601840975,2063.50003074855,90289.1666666667,96.3455505739747,9.00000013411045,6.02597938734715,16.1839429004747,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
8.8714,-1.0,0.600000008940697,-0.201662599270567,5.44000415146348,-4.05999599009755,1353.90002017468,89007.5,100.0,8.10000012069941,12.2175602823937,16.8671280447728,-3.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
5.8714,-3.0,9.60000014305115,-8.67666272555791,-3.35999597966673,-12.8599961212278,3068.50004572421,89737.0833333333,100.0,4.90000007301569,7.76371946024152,12.1412521756679,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
5.8714,0.0,17.7000002637506,-7.08082936844481,-2.75999597072604,-9.75999607503417,3511.8000523299,89865.4166666667,90.916393672145,0.0,7.46568810836567,11.3172436492762,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
5.8714,0.0,22.0000003278255,-3.78499598599973,0.0400040709972131,-6.35999602437022,3331.80004964769,88929.1666666667,87.2762034202622,0.0,1.74783229565126,6.01664367225151,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
4.8714,-1.0,13.0000001937151,-4.88916266911976,-3.1599959766865,-6.75999603033068,2569.10003828257,89139.5833333333,98.371740963101,4.80000007152557,6.89003856672581,10.1138520380951,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
10.8714,11.0,0.700000010430813,-10.7224960893765,-8.45999605566266,-13.959996137619,1114.30001660436,89507.0833333333,93.8524026830276,9.9000001475215,5.075304834587,9.57078903382019,0.75,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
11.6214,0.75,2.00000002980232,-15.0099961532653,-5.85999601691964,-20.2599962314964,1807.30002693087,89570.4166666667,95.408921225205,2.5000000372529,8.66516654890717,11.272976704814,-0.75,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
10.8714,-0.75,11.200000166893,-20.6683295709143,-16.2599961718917,-23.8599962851405,2714.90004045516,90422.9166666667,89.8009267625112,0.0,5.16032627831716,12.3434194832989,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
10.8714,0.0,13.7000002041459,-14.147496140413,-8.35999605417254,-18.5599962061644,1416.70002111048,89133.3333333333,93.2066102220293,2.5000000372529,4.14980605314712,9.77445665228067,2.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
12.8714,2.0,12.4000001847744,-11.6849961037189,-6.65999602884057,-15.659996162951,3394.10005057603,89172.0833333333,93.417412373286,1.90000002831221,4.00033471097451,8.51469330984202,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
11.8714,-1.0,5.00000007450581,-10.5349960865826,-6.2599960228801,-12.7599961197377,1177.00001753867,88840.8333333333,99.381273697375,6.70000009983778,12.3598782975134,16.1523994432848,1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
12.8714,1.0,4.40000006556511,-6.31416269035391,-2.35999596476557,-9.25999606758359,4624.30006890744,89703.75,96.4741568222792,0.700000010430813,5.35342345049854,11.3863955606623,-3.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
9.8714,-3.0,11.1000001654029,-4.41416266204171,-1.35999594986441,-7.85999604672196,1601.10002385825,88957.0833333333,100.0,3.30000004917383,8.26376069356843,10.6400189555245,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
8.8714,-1.0,9.3000001385808,-8.4558293889339,-3.05999597519639,-13.6599961331487,5234.20007799566,89506.6666666667,96.8578227492905,2.20000003278255,6.37191293808437,12.0420099784726,6.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
14.8714,6.0,10.7000001594424,-6.35999602437022,-3.65999598413708,-8.85999606162312,2087.80003111064,88836.6666666667,96.0200081863059,17.8000002652407,9.29427251972666,18.3806966698413,1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
15.8714,1.0,6.2000000923872,-6.5558293606217,-5.25999600797894,-7.85999604672196,2849.80004246533,89657.5,100.0,0.600000008940697,4.40106219026392,8.8814414568136,-2.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
13.8714,-2.0,23.3000003471971,-7.38082937291515,-4.75999600052836,-10.3599960839749,5451.3000812307,89836.25,93.2811119156771,0.0,11.0125887868797,14.9913310515702,-1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
12.8714,-1.0,20.6000003069639,-11.3224960983172,-8.15999605119231,-13.5599961316586,3452.30005144328,89064.1666666667,91.6668695335504,2.70000004023314,11.9383435536217,17.5362484347368,1.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
13.8714,1.0,18.4000002741814,-10.0933294133346,-6.2599960228801,-13.1599961256981,2546.00003793836,89981.6666666667,100.0,0.100000001490116,9.77159653164224,12.1115649018491,-0.571428571428571,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
13.2999714285714,-0.571428571428571,3.30000004917383,-8.25999605268242,-4.75999600052836,-10.0599960795045,3073.60004580021,90215.0,99.676072798397,0.0,8.40977367329535,11.0494345393131,-0.428571428571429,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
12.8714,-0.428571428571429,2.80000004172325,-6.24332935596508,-1.95999595880511,-9.55999607205393,4013.6000598073,89848.75,92.0882042879304,0.0,2.17189087381772,6.10737268484793,-2.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
10.8714,-2.0,2.80000004172325,-5.60999601319435,-3.95999598860743,-7.35999603927138,4517.40006731451,89211.25,87.1061757111472,0.0,2.07879549134843,3.962322610275,0.0,0.732210267752467,0.547469422467568,4.80134768881647,22.8673504273504,11.2297633396598,21.7743176638177,0.44114937659794,0.397439561498425,0.126694329183956,0.233485585533371,0.325661594553984,0.0865921787709497,196.0
